Name,Age,Position,Lifeboat,Survived,Class,HomeNation,PositionDetailed,Gender,AgeBinned
"Moore, Mr. Alfred Ernest",39,C,--,0,Crew,England,Victualling crew,M,31-40
"Morgan (Bird), Mr. Charles Frederick",42,C,--,0,Crew,England,Victualling crew,M,41-50
"Morris, Mr. Frank Herbert",28,C,14,1,Crew,England,Victualling crew,M,21-30
"Moss, Mr. William",34,C,--,0,Crew,England,Victualling crew,M,31-40
"Mullen, Mr. Thomas A.",20,C,--,0,Crew,Scotland,Victualling crew,M,11-20
"Neal, Mr. Henry",25,C,13,1,Crew,England,Victualling crew,M,21-30
"Nicholls, Mr. Sidney",39,C,--,0,Crew,England,Victualling crew,M,31-40
"Nichols, Mr. A. D.",34,C,--,0,Crew,England,Victualling crew,M,31-40
"Nichols, Mr. Walter Henry",35,C,15,1,Crew,England,Victualling crew,M,31-40
"O'Connor, Mr. Thomas Peter",39,C,--,0,Crew,England,Victualling crew,M,31-40
"Olive, Mr. Ernest Roskelly",28,C,--,0,Crew,England,Victualling crew,M,21-30
"Orpet, Mr. Walter Hayward",31,C,--,0,Crew,England,Victualling crew,M,31-40
"Orr, Mr. J.",40,C,--,0,Crew,England,Victualling crew,M,31-40
"Osbourne, Mr. William Edward",32,C,--,0,Crew,England,Victualling crew,M,31-40
"Owen, Mr. Lewis",49,C,--,0,Crew,England,Victualling crew,M,41-50
"Pacey, Mr. Reginald Ivan",17,C,--,0,Crew,England,Victualling crew,M,11-20
"Paintin, Mr. James Arthur",29,C,--,0,Crew,England,Victualling crew,M,21-30
"Parsons, Mr. Edward",35,C,--,0,Crew,England,Victualling crew,M,31-40
"Parsons, Mr. Richard",18,C,--,0,Crew,England,Victualling crew,M,11-20
"Pearce, Mr. Alfred Ernest",24,C,--,0,Crew,England,Victualling crew,M,21-30
"Pearcey, Mr. Albert Victor",32,C,C,1,Crew,England,Victualling crew,M,31-40
"Pennal, Mr. Thomas Francis",33,C,--,0,Crew,England,Victualling crew,M,31-40
"Penny, Mr. William Far",30,C,--,0,Crew,England,Victualling crew,M,21-30
"Penrose, Mr. John Poole",49,C,--,0,Crew,England,Victualling crew,M,41-50
"Perkins, Mr. Laurence Alexander",22,C,--,0,Crew,England,Victualling crew,M,21-30
"Perrin, Mr. William Charles",39,C,--,0,Crew,England,Victualling crew,M,31-40
"Perriton, Mr. Hubert Prouse",31,C,--,0,Crew,England,Victualling crew,M,31-40
"Petty, Mr. Edwin Henry",25,C,--,0,Crew,England,Victualling crew,M,21-30
"Pfropper, Mr. Richard",30,C,9,1,Crew,England,Victualling crew,M,21-30
"Phillimore, Mr. Harold Charles William",23,C,14,1,Crew,England,Victualling crew,M,21-30
"Phillips, Mr. John George ""Jack""",25,C,B,1,Crew,England,Victualling crew,M,21-30
"Platt, Mr. W.",18,C,--,0,Crew,England,Victualling crew,M,11-20
"Pook, Mr. P.",34,C,--,0,Crew,England,Victualling crew,M,31-40
"Port, Mr. Frank",32,C,13,1,Crew,England,Victualling crew,M,31-40
"Porteus, Mr. Thomas",32,C,--,0,Crew,England,Victualling crew,M,31-40
"Prentice, Mr. Frank Winnold",22,C,4,1,Crew,England,Victualling crew,M,21-30
"Prichard, Mrs. Alice",33,C,11,1,Crew,England,Victualling crew,F,31-40
"Prideaux, Mr. John Arthur ""Jack""",23,C,--,0,Crew,England,Victualling crew,M,21-30
"Prior, Mr. Harold John",21,C,11,1,Crew,England,Victualling crew,M,21-30
"Proctor, Mr. Charles",40,C,--,0,Crew,England,Victualling crew,M,31-40
"Pryce, Mr. Charles William",22,C,--,0,Crew,England,Victualling crew,M,21-30
"Pugh, Mr. Alfred",20,C,14,1,Crew,England,Victualling crew,M,11-20
"Pusey, Mr. John E.",35,C,--,0,Crew,England,Victualling crew,M,31-40
"Randall, Mr. Frank Henry",27,C,--,0,Crew,England,Victualling crew,M,21-30
"Ransom, Mr. James",33,C,--,0,Crew,England,Victualling crew,M,31-40
"Rattonbury, Mr. William Henry",36,C,--,0,Crew,England,Victualling crew,M,31-40
"Ray, Mr. Frederick Dent",32,C,13,1,Crew,England,Victualling crew,M,31-40
"Reed, Mr. Charles S.",43,C,--,0,Crew,England,Victualling crew,M,41-50
"Revell, Mr. William",31,C,--,0,Crew,England,Victualling crew,M,31-40
"Rice, Mr. John Reginald",25,C,--,0,Crew,England,Victualling crew,M,21-30
"Rice, Mr. John Reginald",25,C,--,0,Crew,England,Victualling crew,M,21-30
"Ricks, Mr. Cyril G.",23,C,--,0,Crew,England,Victualling crew,M,21-30
"Ridout, Mr. W.",29,C,--,0,Crew,England,Victualling crew,M,21-30
"Rimmer, Mr. Gilbert",27,C,--,0,Crew,England,Victualling crew,M,21-30
"Roberton, Mr. George Edward",19,C,--,0,Crew,England,Victualling crew,M,11-20
"Roberts, Mr. Frank John",36,C,--,0,Crew,England,Victualling crew,M,31-40
"Roberts, Mr. Hugh H.",40,C,--,0,Crew,England,Victualling crew,M,31-40
"Roberts, Mrs. Mary Kezziah (née Humphrys)",41,C,16,1,Crew,England,Victualling crew,F,41-50
"Robinson, Mrs. Annie",40,C,11,1,Crew,England,Victualling crew,F,31-40
"Robinson, Mr. James William",30,C,--,0,Crew,England,Victualling crew,M,21-30
"Rogers, Mr. Edward James William",32,C,--,0,Crew,England,Victualling crew,M,31-40
"Rogers, Mr. Michael",27,C,--,0,Crew,England,Victualling crew,M,21-30
"Ross, Mr. Horace Leopold",36,C,13,1,Crew,England,Victualling crew,M,31-40
"Rowe, Mr. Edward M.",31,C,--,0,Crew,England,Victualling crew,M,31-40
"Rule, Mr. Samuel James",58,C,15,1,Crew,England,Victualling crew,M,51-60
"Russell, Mr. Boysie Richard",17,C,--,0,Crew,England,Victualling crew,M,11-20
"Ryan, Mr. Tom",27,C,--,0,Crew,England,Victualling crew,M,21-30
"Ryerson, Mr. William Edwy",32,C,9,1,Crew,England,Victualling crew,M,31-40
"Samuel, Mr. Owen Wilmore",41,C,--,0,Crew,England,Victualling crew,M,41-50
"Saunders, Mr. D. E.",26,C,--,0,Crew,England,Victualling crew,M,21-30
"Savage, Mr. Charles J.",23,C,11,1,Crew,England,Victualling crew,M,21-30
"Scott, Mr. John",21,C,--,0,Crew,England,Victualling crew,M,21-30
"Scovell, Mr. Robert",42,C,--,0,Crew,England,Victualling crew,M,41-50
"Sedunary, Mr. Sidney Francis",25,C,--,0,Crew,England,Victualling crew,M,21-30
"Shea, Mr. John",39,C,--,0,Crew,England,Victualling crew,M,31-40
"Slight, Mr. Harry John",35,C,--,0,Crew,England,Victualling crew,M,31-40
"Sloan, Miss Mary",28,C,--,0,Crew,Northern Ireland,Victualling crew,F,21-30
"Slocombe, Mrs Maud (née Waldon)",30,C,--,0,Crew,England,Victualling crew,F,21-30
"Smillie, Mr. John",38,C,--,0,Crew,England,Victualling crew,M,31-40
"Smith, Mr. Charles Edward",38,C,--,0,Crew,England,Victualling crew,M,31-40
"Smith, Miss Katherine E.",42,C,--,0,Crew,England,Victualling crew,F,41-50
"Snape, Mrs Lucy Violet",22,C,--,0,Crew,England,Victualling crew,F,21-30
"Stap, Miss Sarah Agnes",47,C,--,0,Crew,England,Victualling crew,F,41-50
"Stone, Mr. Edmond J.",26,C,--,0,Crew,England,Victualling crew,M,21-30
"Stone, Mr. Edward Thomas",30,C,--,0,Crew,England,Victualling crew,M,21-30
"Talbot, Mr. George Frederick Charles.",27,C,--,0,Crew,England,Victualling crew,M,21-30
"Taylor, Mr. William",21,C,--,0,Crew,England,Victualling crew,M,21-30
"Teuton, Mr. Thomas Moore",32,C,--,0,Crew,England,Victualling crew,M,31-40
"Turner, Mr. L[eopold].[14]",28,C,--,0,Crew,England,Victualling crew,M,21-30
"Veal, Mr. Thomas H.E.",38,C,--,0,Crew,England,Victualling crew,M,31-40
"Wake, Mr. T.",32,C,--,0,Crew,England,Victualling crew,M,31-40
"Wallis, Mrs Catherine Jane",35,C,--,0,Crew,England,Victualling crew,F,31-40
"Walpole, Mr. James",48,C,--,0,Crew,England,Victualling crew,M,41-50
"Walsh, Miss Catherine",32,C,--,0,Crew,England,Victualling crew,F,31-40
"Ward, Mr. Edward",34,C,--,0,Crew,England,Victualling crew,M,31-40
"Ward, Mr. Percy T.",38,C,--,0,Crew,England,Victualling crew,M,31-40
"Ward, Mr. William",36,C,9,1,Crew,England,Victualling crew,M,31-40
"Wareham, Mr. Robert Arthur",36,C,--,0,Crew,England,Victualling crew,M,31-40
"Warwick, Mr. Thomas",35,C,--,0,Crew,England,Victualling crew,M,31-40
"Weatherston, Mr. Thomas",24,C,--,0,Crew,England,Victualling crew,M,21-30
"Weikman, Mr. August",51,C,A,1,Crew,England,Victualling crew,M,51-60
"White, Mr J.W.",27,C,--,0,Crew,England,Victualling crew,M,21-30
"White, Mr. L.",32,C,--,0,Crew,England,Victualling crew,M,31-40
"Whiteley, Mr. Thomas",18,C,B,1,Crew,England,Victualling crew,M,11-20
"Whitford, Mr. A.H.",37,C,--,0,Crew,England,Victualling crew,M,31-40
"Whittman, Mr. Henry",34,C,--,0,Crew,England,Victualling crew,M,31-40
"Widgery, Mr. James G.",37,C,9,1,Crew,England,Victualling crew,M,31-40
"Wildebank, Mr. Alfred E.",39,C,13,1,Crew,England,Victualling crew,M,31-40
"Williams, Mr. Walter J.",28,C,13,1,Crew,England,Victualling crew,M,21-30
"Willis, Mr. William",66,C,--,0,Crew,England,Victualling crew,M,61-70
"Wiltshire, Mr. W.",33,C,--,0,Crew,England,Victualling crew,M,31-40
"Witter, Mr. James W.C.",31,C,11,1,Crew,England,Victualling crew,M,31-40
"Wood, Mr. J.T.",40,C,--,0,Crew,England,Victualling crew,M,31-40
"Wormald, Mr. Frederick William",36,C,--,0,Crew,England,Victualling crew,M,31-40
"Wrapson, Mr. Frederick B.",19,C,--,0,Crew,England,Victualling crew,M,11-20
"Wright, Mr. Frederick",24,C,--,0,Crew,England,Victualling crew,M,21-30
"Wright, Mr. William",40,C,13,1,Crew,England,Victualling crew,M,31-40
"Yearsley, Mr. Harry",38,C,9,1,Crew,England,Victualling crew,M,31-40
"Yoshack, Mr. James A.",31,C,--,0,Crew,England,Victualling crew,M,31-40
"Allaria, Signore Battista Antonio",30,C,--,0,Crew,England,Restaurant staff,M,21-30
"Aspeslagh, Mr. Georges",26,C,--,0,Crew,England,Restaurant staff,M,21-30
"Banfi, Signore Ugo",24,C,--,0,Crew,England,Restaurant staff,M,21-30
"Basilico, Signore Giovanni",27,C,--,0,Crew,England,Restaurant staff,M,21-30
"Bazzi, Signore Narciso",33,C,--,0,Crew,England,Restaurant staff,M,31-40
"Bernardi, Signore Battista",22,C,--,0,Crew,England,Restaurant staff,M,21-30
"Beux, Mr. David",26,C,--,0,Crew,England,Restaurant staff,M,21-30
"Bietrix, Mr. George Baptiste",28,C,--,0,Crew,England,Restaurant staff,M,21-30
"Blument, Mr. Jean Baptiste",26,C,--,0,Crew,England,Restaurant staff,M,21-30
"Bochet, Mr. Pierre Giuseppe",43,C,--,0,Crew,England,Restaurant staff,M,41-50
"Bolhuis, Mr. Hendrik ""Hennie""",21,C,--,0,Crew,England,Restaurant staff,M,21-30
"Bowker, Miss Ruth",27,C,6,1,Crew,England,Restaurant staff,F,21-30
"Casali, Signore Giulio",27,C,--,0,Crew,England,Restaurant staff,M,21-30
"Chaboisson, Mr. Adrien Finnin",25,C,--,0,Crew,England,Restaurant staff,M,21-30
"Cornaire, Mr. Marcel Raymond André",19,C,--,0,Crew,England,Restaurant staff,M,11-20
"Coutin, Mr. Auguste Louis",28,C,--,0,Crew,England,Restaurant staff,M,21-30
"Crovella, Signore Luigi",17,C,--,0,Crew,England,Restaurant staff,M,11-20
"De Marsico, Signore Giovanni",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Debreucq, Mr. Maurice Emile Victor",22,C,--,0,Crew,England,Restaurant staff,M,21-30
"Desvernine, Mr. Louis Gabriel",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Donati, Signore Italo Francesco",17,C,--,0,Crew,England,Restaurant staff,M,11-20
"Dornier, Mr. Louis Auguste",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Fey, Signore Carlo",30,C,--,0,Crew,England,Restaurant staff,M,21-30
"Fioravante, Signore Giuseppe Bertoldo",23,C,--,0,Crew,England,Restaurant staff,M,21-30
"Gatti, Signore Gaspare Antonio Pietro ""Luigi""",37,C,--,0,Crew,England,Restaurant staff,M,31-40
"Gilardino, Signore Vincenzo Pio",31,C,--,0,Crew,England,Restaurant staff,M,31-40
"Grosclaude, Mr. Gérald",24,C,--,0,Crew,England,Restaurant staff,M,21-30
"Jaillet, Mr. Henri Marie",28,C,--,0,Crew,England,Restaurant staff,M,21-30
"Janin, Mr. Claude Marie",29,C,--,0,Crew,England,Restaurant staff,M,21-30
"Jeffery, Mr. William Alfred",28,C,--,0,Crew,England,Restaurant staff,M,21-30
"Jouannault, Mr. Georges Jules",24,C,--,0,Crew,England,Restaurant staff,M,21-30
"Martin, Miss Margaret Edwina ""Mabel""",20,C,6,1,Crew,England,Restaurant staff,F,11-20
"Mattmann, Mr. Adolf",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Maugé, Mr. Paul Achille Maurice Germain",25,C,13,1,Crew,England,Restaurant staff,M,21-30
"Monteverdi, Signore Giovanni",23,C,--,0,Crew,England,Restaurant staff,M,21-30
"Mourous, Mr. Jean Javier",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Nannini, Signore Francesco Luigi",42,C,--,0,Crew,England,Restaurant staff,M,41-50
"Pachera, Signore Jean Baptiste Stanislas",19,C,--,0,Crew,England,Restaurant staff,M,11-20
"Pedrini, Signore Alessandro",21,C,--,0,Crew,England,Restaurant staff,M,21-30
"Peracchio, Signore Alberto",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Peracchio, Signore Sebastiano",17,C,--,0,Crew,England,Restaurant staff,M,11-20
"Perotti, Signore Alfonso",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Phillips, Mr. Walter John",35,C,--,0,Crew,England,Restaurant staff,M,31-40
"Piatti, Signore Luigi",17,C,--,0,Crew,England,Restaurant staff,M,11-20
"Piazza, Signore Pompeo",30,C,--,0,Crew,England,Restaurant staff,M,21-30
"Poggi, Signore Emilio",28,C,--,0,Crew,England,Restaurant staff,M,21-30
"Price, Mr. Ernest",17,C,--,0,Crew,England,Restaurant staff,M,11-20
"Ratti, Signore Enrico",21,C,--,0,Crew,England,Restaurant staff,M,21-30
"Ricaldone, Signore Rinaldo Renato",22,C,--,0,Crew,England,Restaurant staff,M,21-30
"Rigozzi, Signore Abele",22,C,--,0,Crew,England,Restaurant staff,M,21-30
"Rotta, Signore Angelo Mario",23,C,--,0,Crew,England,Restaurant staff,M,21-30
"Rousseau, Mr. Pierre",49,C,--,0,Crew,England,Restaurant staff,M,41-50
"Saccaggi, Signore Giovanni Giuseppe Emilio",24,C,--,0,Crew,England,Restaurant staff,M,21-30
"Salussolia, Signore Giovanni",25,C,--,0,Crew,England,Restaurant staff,M,21-30
"Sartori, Signore Lazar",24,C,--,0,Crew,England,Restaurant staff,M,21-30
"Scavino, Signore Candido",42,C,--,0,Crew,England,Restaurant staff,M,41-50
"Sesia, Signore Giacomo",24,C,--,0,Crew,England,Restaurant staff,M,21-30
"Testoni, Signore Ercole",23,C,--,0,Crew,England,Restaurant staff,M,21-30
"Tietz, Mr. Karl",27,C,--,0,Crew,England,Restaurant staff,M,21-30
"Turvey, Mr. Charles",16,C,--,0,Crew,England,Restaurant staff,M,11-20
"Urbini, Signore Roberto",22,C,--,0,Crew,England,Restaurant staff,M,21-30
"Valvassori, Signore Ettore Luigi",35,C,--,0,Crew,England,Restaurant staff,M,31-40
"Vicat, Mr. Alphonse Jean Eugene",21,C,--,0,Crew,England,Restaurant staff,M,21-30
"Villvarlange, Mr. Pierre Léon Gabriel",19,C,--,0,Crew,France,Restaurant staff,M,11-20
"Vine, Mr. H.",18,C,--,0,Crew,England,Restaurant staff,M,11-20
"Vioni, Signore Roberto",31,C,--,0,Crew,England,Restaurant staff,M,31-40
"Voegelin-Dubach, Mr. Johannes",35,C,--,0,Crew,England,Restaurant staff,M,31-40
"Zanetti, Signore Minio",20,C,--,0,Crew,England,Restaurant staff,M,11-20
"Zarracchi, Signore L.",26,C,--,0,Crew,England,Restaurant staff,M,21-30
"Gwinn, Mr. William Logan",37,C,--,0,Crew,USA,Postal clerks,M,31-40
"March, Mr. John Starr",50,C,--,0,Crew,USA,Postal clerks,M,41-50
"Smith, Mr. John Richard ""Jago""",35,C,--,0,Crew,England,Postal clerks,M,31-40
"Williamson, Mr. James Bertram",35,C,--,0,Crew,Ireland,Postal clerks,M,31-40
"Woody, Mr. Oscar Scott",44,C,--,0,Crew,USA,Postal clerks,M,41-50
"Andrews, Mr. Thomas",39,C,--,0,Crew,Ireland,Guarantee group,M,31-40
"Campbell, Mr. William Henry",21,C,--,0,Crew,Ireland,Guarantee group,M,21-30
"Chisholm, Mr. Roderick Robert Crispin",40,C,--,0,Crew,Ireland,Guarantee group,M,31-40
"Cunningham, Mr. Alfred Fleming",21,C,--,0,Crew,Ireland,Guarantee group,M,21-30
"Frost, Mr. Anthony Wood ""Artie""",37,C,--,0,Crew,Ireland,Guarantee group,M,31-40
"Knight, Mr. Robert J.",39,C,--,0,Crew,Ireland,Guarantee group,M,31-40
"Parkes, Mr. Francis ""Frank""",21,C,--,0,Crew,Ireland,Guarantee group,M,21-30
"Parr, Mr. William Henry Marsh",29,C,--,0,Crew,Ireland,Guarantee group,M,21-30
"Watson, Mr. Ennis Hastings",15,C,--,0,Crew,Ireland,Guarantee group,M,11-20
"Krins, Mr. Georges Alexandré",23,C,,0,Crew,England,Musician,M,21-30
"Hume, Mr. John Law ""Jock""",21,C,,0,Crew,Scotland,Musician,M,21-30
"Hartley, Mr. Wallace Henry",33,C,,0,Crew,England,Musician,M,31-40
"Bricoux, Mr. Roger Marie",20,C,,0,Crew,Monaco,Musician,M,11-20
"Brailey, Mr. W. Theodore Ronald",24,C,,0,Crew,England,Musician,M,21-30
"Taylor, Mr. Percy Cornelius",32,C,,0,Crew,England,Musician,M,31-40
"Clarke, Mr. John Frederick Preston",30,C,,0,Crew,England,Musician,M,21-30
"Woodward, Mr. John Wesley",32,C,,0,Crew,England,Musician,M,31-40
